timestamp,region,city,item_id,demand
11/6/2018,region_1,city_2,item_2,623
11/7/2018,region_1,city_2,item_2,596
11/8/2018,region_1,city_2,item_2,525
11/9/2018,region_1,city_2,item_2,421
11/10/2018,region_1,city_2,item_2,156
11/11/2018,region_1,city_2,item_2,90
11/12/2018,region_1,city_2,item_2,655
11/13/2018,region_1,city_2,item_2,659
11/14/2018,region_1,city_2,item_2,579
11/15/2018,region_1,city_2,item_2,476
11/16/2018,region_1,city_2,item_2,437
11/17/2018,region_1,city_2,item_2,244
11/18/2018,region_1,city_2,item_2,125
11/19/2018,region_1,city_2,item_2,662
11/20/2018,region_1,city_2,item_2,636
11/21/2018,region_1,city_2,item_2,553
11/22/2018,region_1,city_2,item_2,94
11/23/2018,region_1,city_2,item_2,397
11/24/2018,region_1,city_2,item_2,251
11/25/2018,region_1,city_2,item_2,127
11/26/2018,region_1,city_2,item_2,511
11/27/2018,region_1,city_2,item_2,745
11/28/2018,region_1,city_2,item_2,697
11/29/2018,region_1,city_2,item_2,566
11/30/2018,region_1,city_2,item_2,535
12/1/2018,region_1,city_2,item_2,224
12/2/2018,region_1,city_2,item_2,134
12/3/2018,region_1,city_2,item_2,619
12/4/2018,region_1,city_2,item_2,549
12/5/2018,region_1,city_2,item_2,614
12/6/2018,region_1,city_2,item_2,505
12/7/2018,region_1,city_2,item_2,581
12/8/2018,region_1,city_2,item_2,294
12/9/2018,region_1,city_2,item_2,126
12/10/2018,region_1,city_2,item_2,585
12/11/2018,region_1,city_2,item_2,557
12/12/2018,region_1,city_2,item_2,527
12/13/2018,region_1,city_2,item_2,503
12/14/2018,region_1,city_2,item_2,571
12/15/2018,region_1,city_2,item_2,244
12/16/2018,region_1,city_2,item_2,133
12/17/2018,region_1,city_2,item_2,492
12/18/2018,region_1,city_2,item_2,606
12/19/2018,region_1,city_2,item_2,603
12/20/2018,region_1,city_2,item_2,592
12/21/2018,region_1,city_2,item_2,565
12/22/2018,region_1,city_2,item_2,342
12/23/2018,region_1,city_2,item_2,136
12/24/2018,region_1,city_2,item_2,262
12/25/2018,region_1,city_2,item_2,14
12/26/2018,region_1,city_2,item_2,571
12/27/2018,region_1,city_2,item_2,711
12/28/2018,region_1,city_2,item_2,707
12/29/2018,region_1,city_2,item_2,404
12/30/2018,region_1,city_2,item_2,152
12/31/2018,region_1,city_2,item_2,470
1/1/2019,region_1,city_2,item_2,99
1/2/2019,region_1,city_2,item_2,866
1/3/2019,region_1,city_2,item_2,844
1/4/2019,region_1,city_2,item_2,741
1/5/2019,region_1,city_2,item_2,425
1/6/2019,region_1,city_2,item_2,196
1/7/2019,region_1,city_2,item_2,621
1/8/2019,region_1,city_2,item_2,648
1/9/2019,region_1,city_2,item_2,602
1/10/2019,region_1,city_2,item_2,520
1/11/2019,region_1,city_2,item_2,532
1/12/2019,region_1,city_2,item_2,241
1/13/2019,region_1,city_2,item_2,139
1/14/2019,region_1,city_2,item_2,649
1/15/2019,region_1,city_2,item_2,630
1/16/2019,region_1,city_2,item_2,603
1/17/2019,region_1,city_2,item_2,595
1/18/2019,region_1,city_2,item_2,671
1/19/2019,region_1,city_2,item_2,78
1/20/2019,region_1,city_2,item_2,93
1/21/2019,region_1,city_2,item_2,594
1/22/2019,region_1,city_2,item_2,528
1/23/2019,region_1,city_2,item_2,606
1/24/2019,region_1,city_2,item_2,691
1/25/2019,region_1,city_2,item_2,501
1/26/2019,region_1,city_2,item_2,214
1/27/2019,region_1,city_2,item_2,107
1/28/2019,region_1,city_2,item_2,318
1/29/2019,region_1,city_2,item_2,430
1/30/2019,region_1,city_2,item_2,102
1/31/2019,region_1,city_2,item_2,185
2/1/2019,region_1,city_2,item_2,449
2/2/2019,region_1,city_2,item_2,336
2/3/2019,region_1,city_2,item_2,131
2/4/2019,region_1,city_2,item_2,582
2/5/2019,region_1,city_2,item_2,676
2/6/2019,region_1,city_2,item_2,634
2/7/2019,region_1,city_2,item_2,549
2/8/2019,region_1,city_2,item_2,596
2/9/2019,region_1,city_2,item_2,321
2/10/2019,region_1,city_2,item_2,126
2/11/2019,region_1,city_2,item_2,668
2/12/2019,region_1,city_2,item_2,611
2/13/2019,region_1,city_2,item_2,602
2/14/2019,region_1,city_2,item_2,606
2/15/2019,region_1,city_2,item_2,664
2/16/2019,region_1,city_2,item_2,423
2/17/2019,region_1,city_2,item_2,162
2/18/2019,region_1,city_2,item_2,559
2/19/2019,region_1,city_2,item_2,640
2/20/2019,region_1,city_2,item_2,572
2/21/2019,region_1,city_2,item_2,523
2/22/2019,region_1,city_2,item_2,646
2/23/2019,region_1,city_2,item_2,318
2/24/2019,region_1,city_2,item_2,156
2/25/2019,region_1,city_2,item_2,650
2/26/2019,region_1,city_2,item_2,589
2/27/2019,region_1,city_2,item_2,525
2/28/2019,region_1,city_2,item_2,662
3/1/2019,region_1,city_2,item_2,696
3/2/2019,region_1,city_2,item_2,301
3/3/2019,region_1,city_2,item_2,155
3/4/2019,region_1,city_2,item_2,661
3/5/2019,region_1,city_2,item_2,699
3/6/2019,region_1,city_2,item_2,670
3/7/2019,region_1,city_2,item_2,709
3/8/2019,region_1,city_2,item_2,814
3/9/2019,region_1,city_2,item_2,297
3/10/2019,region_1,city_2,item_2,129
3/11/2019,region_1,city_2,item_2,589
3/12/2019,region_1,city_2,item_2,534
3/13/2019,region_1,city_2,item_2,487
3/14/2019,region_1,city_2,item_2,543
3/15/2019,region_1,city_2,item_2,598
3/16/2019,region_1,city_2,item_2,236
3/17/2019,region_1,city_2,item_2,149
3/18/2019,region_1,city_2,item_2,629
3/19/2019,region_1,city_2,item_2,558
3/20/2019,region_1,city_2,item_2,526
3/21/2019,region_1,city_2,item_2,487
3/22/2019,region_1,city_2,item_2,386
3/23/2019,region_1,city_2,item_2,178
3/24/2019,region_1,city_2,item_2,76
3/25/2019,region_1,city_2,item_2,620
3/26/2019,region_1,city_2,item_2,681
3/27/2019,region_1,city_2,item_2,600
3/28/2019,region_1,city_2,item_2,559
3/29/2019,region_1,city_2,item_2,352
3/30/2019,region_1,city_2,item_2,158
3/31/2019,region_1,city_2,item_2,42
4/1/2019,region_1,city_2,item_2,621
4/2/2019,region_1,city_2,item_2,624
4/3/2019,region_1,city_2,item_2,656
4/4/2019,region_1,city_2,item_2,515
4/5/2019,region_1,city_2,item_2,708
4/6/2019,region_1,city_2,item_2,312
4/7/2019,region_1,city_2,item_2,137
4/8/2019,region_1,city_2,item_2,736
4/9/2019,region_1,city_2,item_2,690
4/10/2019,region_1,city_2,item_2,550
4/11/2019,region_1,city_2,item_2,669
4/12/2019,region_1,city_2,item_2,809
4/13/2019,region_1,city_2,item_2,320
4/14/2019,region_1,city_2,item_2,104
4/15/2019,region_1,city_2,item_2,598
4/16/2019,region_1,city_2,item_2,669
4/17/2019,region_1,city_2,item_2,553
4/18/2019,region_1,city_2,item_2,560
4/19/2019,region_1,city_2,item_2,630
4/20/2019,region_1,city_2,item_2,244
4/21/2019,region_1,city_2,item_2,71
4/22/2019,region_1,city_2,item_2,783
4/23/2019,region_1,city_2,item_2,817
4/24/2019,region_1,city_2,item_2,658
4/25/2019,region_1,city_2,item_2,549
4/26/2019,region_1,city_2,item_2,609
4/27/2019,region_1,city_2,item_2,239
4/28/2019,region_1,city_2,item_2,94
4/29/2019,region_1,city_2,item_2,663
4/30/2019,region_1,city_2,item_2,721
5/1/2019,region_1,city_2,item_2,529
5/2/2019,region_1,city_2,item_2,510
5/3/2019,region_1,city_2,item_2,566
5/4/2019,region_1,city_2,item_2,235
5/5/2019,region_1,city_2,item_2,84
5/6/2019,region_1,city_2,item_2,687
5/7/2019,region_1,city_2,item_2,744
5/8/2019,region_1,city_2,item_2,800
5/9/2019,region_1,city_2,item_2,597
5/10/2019,region_1,city_2,item_2,583
5/11/2019,region_1,city_2,item_2,229
5/12/2019,region_1,city_2,item_2,127
5/13/2019,region_1,city_2,item_2,791
5/14/2019,region_1,city_2,item_2,692
5/15/2019,region_1,city_2,item_2,526
5/16/2019,region_1,city_2,item_2,495
5/17/2019,region_1,city_2,item_2,475
5/18/2019,region_1,city_2,item_2,152
5/19/2019,region_1,city_2,item_2,62
5/20/2019,region_1,city_2,item_2,705
5/21/2019,region_1,city_2,item_2,634
5/22/2019,region_1,city_2,item_2,586
5/23/2019,region_1,city_2,item_2,517
5/24/2019,region_1,city_2,item_2,504
5/25/2019,region_1,city_2,item_2,310
5/26/2019,region_1,city_2,item_2,146
5/27/2019,region_1,city_2,item_2,181
5/28/2019,region_1,city_2,item_2,874
5/29/2019,region_1,city_2,item_2,775
5/30/2019,region_1,city_2,item_2,610
5/31/2019,region_1,city_2,item_2,537
6/1/2019,region_1,city_2,item_2,265
6/2/2019,region_1,city_2,item_2,72
6/3/2019,region_1,city_2,item_2,509
6/4/2019,region_1,city_2,item_2,430
6/5/2019,region_1,city_2,item_2,540
6/6/2019,region_1,city_2,item_2,547
6/7/2019,region_1,city_2,item_2,677
6/8/2019,region_1,city_2,item_2,371
6/9/2019,region_1,city_2,item_2,125
6/10/2019,region_1,city_2,item_2,692
6/11/2019,region_1,city_2,item_2,680
6/12/2019,region_1,city_2,item_2,546
6/13/2019,region_1,city_2,item_2,460
6/14/2019,region_1,city_2,item_2,475
6/15/2019,region_1,city_2,item_2,225
6/16/2019,region_1,city_2,item_2,110
6/17/2019,region_1,city_2,item_2,729
6/18/2019,region_1,city_2,item_2,793
6/19/2019,region_1,city_2,item_2,522
6/20/2019,region_1,city_2,item_2,396
6/21/2019,region_1,city_2,item_2,458
6/22/2019,region_1,city_2,item_2,230
6/23/2019,region_1,city_2,item_2,97
6/24/2019,region_1,city_2,item_2,681
6/25/2019,region_1,city_2,item_2,583
6/26/2019,region_1,city_2,item_2,629
6/27/2019,region_1,city_2,item_2,564
6/28/2019,region_1,city_2,item_2,535
6/29/2019,region_1,city_2,item_2,240
6/30/2019,region_1,city_2,item_2,94
7/1/2019,region_1,city_2,item_2,668
7/2/2019,region_1,city_2,item_2,619
7/3/2019,region_1,city_2,item_2,637
7/4/2019,region_1,city_2,item_2,133
7/5/2019,region_1,city_2,item_2,712
7/6/2019,region_1,city_2,item_2,398
7/7/2019,region_1,city_2,item_2,164
7/8/2019,region_1,city_2,item_2,752
7/9/2019,region_1,city_2,item_2,646
7/10/2019,region_1,city_2,item_2,501
7/11/2019,region_1,city_2,item_2,499
7/12/2019,region_1,city_2,item_2,556
7/13/2019,region_1,city_2,item_2,276
7/14/2019,region_1,city_2,item_2,104
7/15/2019,region_1,city_2,item_2,728
7/16/2019,region_1,city_2,item_2,812
7/17/2019,region_1,city_2,item_2,478
7/18/2019,region_1,city_2,item_2,513
7/19/2019,region_1,city_2,item_2,453
7/20/2019,region_1,city_2,item_2,174
7/21/2019,region_1,city_2,item_2,69
7/22/2019,region_1,city_2,item_2,655
7/23/2019,region_1,city_2,item_2,729
7/24/2019,region_1,city_2,item_2,583
7/25/2019,region_1,city_2,item_2,425
7/26/2019,region_1,city_2,item_2,416
7/27/2019,region_1,city_2,item_2,206
7/28/2019,region_1,city_2,item_2,75
7/29/2019,region_1,city_2,item_2,846
7/30/2019,region_1,city_2,item_2,724
7/31/2019,region_1,city_2,item_2,674
8/1/2019,region_1,city_2,item_2,669
8/2/2019,region_1,city_2,item_2,631
8/3/2019,region_1,city_2,item_2,243
8/4/2019,region_1,city_2,item_2,106
8/5/2019,region_1,city_2,item_2,585
8/6/2019,region_1,city_2,item_2,681
8/7/2019,region_1,city_2,item_2,468
8/8/2019,region_1,city_2,item_2,608
8/9/2019,region_1,city_2,item_2,611
8/10/2019,region_1,city_2,item_2,306
8/11/2019,region_1,city_2,item_2,121
8/12/2019,region_1,city_2,item_2,603
8/13/2019,region_1,city_2,item_2,522
8/14/2019,region_1,city_2,item_2,473
8/15/2019,region_1,city_2,item_2,533
8/16/2019,region_1,city_2,item_2,513
8/17/2019,region_1,city_2,item_2,278
8/18/2019,region_1,city_2,item_2,112
8/19/2019,region_1,city_2,item_2,619
8/20/2019,region_1,city_2,item_2,589
8/21/2019,region_1,city_2,item_2,519
8/22/2019,region_1,city_2,item_2,519
8/23/2019,region_1,city_2,item_2,534
8/24/2019,region_1,city_2,item_2,204
8/25/2019,region_1,city_2,item_2,106
8/26/2019,region_1,city_2,item_2,655
8/27/2019,region_1,city_2,item_2,557
8/28/2019,region_1,city_2,item_2,512
8/29/2019,region_1,city_2,item_2,520
8/30/2019,region_1,city_2,item_2,738
8/31/2019,region_1,city_2,item_2,277
9/1/2019,region_1,city_2,item_2,97
9/2/2019,region_1,city_2,item_2,130
9/3/2019,region_1,city_2,item_2,629
9/4/2019,region_1,city_2,item_2,718
9/5/2019,region_1,city_2,item_2,585
9/6/2019,region_1,city_2,item_2,592
9/7/2019,region_1,city_2,item_2,188
9/8/2019,region_1,city_2,item_2,71
9/9/2019,region_1,city_2,item_2,504
9/10/2019,region_1,city_2,item_2,563
9/11/2019,region_1,city_2,item_2,382
9/12/2019,region_1,city_2,item_2,521
9/13/2019,region_1,city_2,item_2,592
9/14/2019,region_1,city_2,item_2,195
9/15/2019,region_1,city_2,item_2,57
9/16/2019,region_1,city_2,item_2,583
9/17/2019,region_1,city_2,item_2,525
9/18/2019,region_1,city_2,item_2,474
9/19/2019,region_1,city_2,item_2,523
9/20/2019,region_1,city_2,item_2,553
9/21/2019,region_1,city_2,item_2,215
9/22/2019,region_1,city_2,item_2,82
9/23/2019,region_1,city_2,item_2,561
9/24/2019,region_1,city_2,item_2,490
9/25/2019,region_1,city_2,item_2,447
9/26/2019,region_1,city_2,item_2,606
9/27/2019,region_1,city_2,item_2,715
9/28/2019,region_1,city_2,item_2,376
9/29/2019,region_1,city_2,item_2,128
9/30/2019,region_1,city_2,item_2,540
10/1/2019,region_1,city_2,item_2,408
10/2/2019,region_1,city_2,item_2,428
10/3/2019,region_1,city_2,item_2,504
10/4/2019,region_1,city_2,item_2,637
10/5/2019,region_1,city_2,item_2,260
10/6/2019,region_1,city_2,item_2,124
10/7/2019,region_1,city_2,item_2,653
10/8/2019,region_1,city_2,item_2,489
10/9/2019,region_1,city_2,item_2,463
10/10/2019,region_1,city_2,item_2,397
10/11/2019,region_1,city_2,item_2,637
10/12/2019,region_1,city_2,item_2,374
10/13/2019,region_1,city_2,item_2,138
10/14/2019,region_1,city_2,item_2,556
10/15/2019,region_1,city_2,item_2,650
10/16/2019,region_1,city_2,item_2,689
10/17/2019,region_1,city_2,item_2,393
10/18/2019,region_1,city_2,item_2,488
10/19/2019,region_1,city_2,item_2,289
10/20/2019,region_1,city_2,item_2,179
10/21/2019,region_1,city_2,item_2,1044
10/22/2019,region_1,city_2,item_2,876
10/23/2019,region_1,city_2,item_2,754
10/24/2019,region_1,city_2,item_2,741
10/25/2019,region_1,city_2,item_2,922
10/26/2019,region_1,city_2,item_2,331
10/27/2019,region_1,city_2,item_2,167
10/28/2019,region_1,city_2,item_2,921
10/29/2019,region_1,city_2,item_2,652
10/30/2019,region_1,city_2,item_2,726
10/31/2019,region_1,city_2,item_2,636
11/1/2019,region_1,city_2,item_2,708
11/2/2019,region_1,city_2,item_2,346
11/3/2019,region_1,city_2,item_2,157
11/4/2019,region_1,city_2,item_2,705
11/5/2019,region_1,city_2,item_2,671
11/6/2019,region_1,city_2,item_2,570
11/7/2019,region_1,city_2,item_2,525
11/8/2019,region_1,city_2,item_2,603
11/9/2019,region_1,city_2,item_2,280
11/10/2019,region_1,city_2,item_2,202
11/11/2019,region_1,city_2,item_2,886
11/12/2019,region_1,city_2,item_2,803
11/13/2019,region_1,city_2,item_2,834
11/14/2019,region_1,city_2,item_2,813
11/15/2019,region_1,city_2,item_2,836
11/16/2019,region_1,city_2,item_2,332
11/17/2019,region_1,city_2,item_2,130
11/18/2019,region_1,city_2,item_2,986
11/19/2019,region_1,city_2,item_2,864
11/20/2019,region_1,city_2,item_2,715
11/21/2019,region_1,city_2,item_2,721
11/22/2019,region_1,city_2,item_2,1001
11/23/2019,region_1,city_2,item_2,433
11/24/2019,region_1,city_2,item_2,165
11/25/2019,region_1,city_2,item_2,995
11/26/2019,region_1,city_2,item_2,936
11/27/2019,region_1,city_2,item_2,707
11/28/2019,region_1,city_2,item_2,104
11/29/2019,region_1,city_2,item_2,828
11/30/2019,region_1,city_2,item_2,500
12/1/2019,region_1,city_2,item_2,182
12/2/2019,region_1,city_2,item_2,1032
12/3/2019,region_1,city_2,item_2,863
12/4/2019,region_1,city_2,item_2,851
12/5/2019,region_1,city_2,item_2,702
12/6/2019,region_1,city_2,item_2,842
12/7/2019,region_1,city_2,item_2,403
12/8/2019,region_1,city_2,item_2,193
12/9/2019,region_1,city_2,item_2,922
12/10/2019,region_1,city_2,item_2,880
12/11/2019,region_1,city_2,item_2,699
12/12/2019,region_1,city_2,item_2,671
12/13/2019,region_1,city_2,item_2,1000
12/14/2019,region_1,city_2,item_2,441
12/15/2019,region_1,city_2,item_2,183
12/16/2019,region_1,city_2,item_2,822
12/17/2019,region_1,city_2,item_2,919
12/18/2019,region_1,city_2,item_2,865
12/19/2019,region_1,city_2,item_2,1024
12/20/2019,region_1,city_2,item_2,1016
12/21/2019,region_1,city_2,item_2,415
12/22/2019,region_1,city_2,item_2,163
12/23/2019,region_1,city_2,item_2,931
12/24/2019,region_1,city_2,item_2,458
12/25/2019,region_1,city_2,item_2,16
12/26/2019,region_1,city_2,item_2,970
12/27/2019,region_1,city_2,item_2,1207
12/28/2019,region_1,city_2,item_2,726
12/29/2019,region_1,city_2,item_2,181
12/30/2019,region_1,city_2,item_2,703
12/31/2019,region_1,city_2,item_2,587
1/1/2020,region_1,city_2,item_2,118
1/2/2020,region_1,city_2,item_2,957
1/3/2020,region_1,city_2,item_2,1140
1/4/2020,region_1,city_2,item_2,553
1/5/2020,region_1,city_2,item_2,152
1/6/2020,region_1,city_2,item_2,942
1/7/2020,region_1,city_2,item_2,894
1/8/2020,region_1,city_2,item_2,951
1/9/2020,region_1,city_2,item_2,951
1/10/2020,region_1,city_2,item_2,954
1/11/2020,region_1,city_2,item_2,358
1/12/2020,region_1,city_2,item_2,178
1/13/2020,region_1,city_2,item_2,1001
1/14/2020,region_1,city_2,item_2,813
1/15/2020,region_1,city_2,item_2,727
1/16/2020,region_1,city_2,item_2,758
1/17/2020,region_1,city_2,item_2,887
1/18/2020,region_1,city_2,item_2,329
1/19/2020,region_1,city_2,item_2,216
1/20/2020,region_1,city_2,item_2,1030
1/21/2020,region_1,city_2,item_2,760
1/22/2020,region_1,city_2,item_2,809
1/23/2020,region_1,city_2,item_2,846
1/24/2020,region_1,city_2,item_2,776
1/25/2020,region_1,city_2,item_2,259
1/26/2020,region_1,city_2,item_2,188
1/27/2020,region_1,city_2,item_2,1205
1/28/2020,region_1,city_2,item_2,1058
1/29/2020,region_1,city_2,item_2,963
1/30/2020,region_1,city_2,item_2,906
1/31/2020,region_1,city_2,item_2,979
2/1/2020,region_1,city_2,item_2,424
2/2/2020,region_1,city_2,item_2,210
2/3/2020,region_1,city_2,item_2,984
2/4/2020,region_1,city_2,item_2,864
2/5/2020,region_1,city_2,item_2,694
2/6/2020,region_1,city_2,item_2,832
2/7/2020,region_1,city_2,item_2,867
2/8/2020,region_1,city_2,item_2,223
2/9/2020,region_1,city_2,item_2,231
2/10/2020,region_1,city_2,item_2,1097
2/11/2020,region_1,city_2,item_2,963
2/12/2020,region_1,city_2,item_2,670
2/13/2020,region_1,city_2,item_2,598
2/14/2020,region_1,city_2,item_2,652
2/15/2020,region_1,city_2,item_2,335
2/16/2020,region_1,city_2,item_2,149
2/17/2020,region_1,city_2,item_2,1009
2/18/2020,region_1,city_2,item_2,851
2/19/2020,region_1,city_2,item_2,862
2/20/2020,region_1,city_2,item_2,770
2/21/2020,region_1,city_2,item_2,727
2/22/2020,region_1,city_2,item_2,287
2/23/2020,region_1,city_2,item_2,104
2/24/2020,region_1,city_2,item_2,702
2/25/2020,region_1,city_2,item_2,740
2/26/2020,region_1,city_2,item_2,708
2/27/2020,region_1,city_2,item_2,716
2/28/2020,region_1,city_2,item_2,809
2/29/2020,region_1,city_2,item_2,299
3/1/2020,region_1,city_2,item_2,90
3/2/2020,region_1,city_2,item_2,612
3/3/2020,region_1,city_2,item_2,718
3/4/2020,region_1,city_2,item_2,667
3/5/2020,region_1,city_2,item_2,753
3/6/2020,region_1,city_2,item_2,568
3/7/2020,region_1,city_2,item_2,209
3/8/2020,region_1,city_2,item_2,104
3/9/2020,region_1,city_2,item_2,824
3/10/2020,region_1,city_2,item_2,742
3/11/2020,region_1,city_2,item_2,596
3/12/2020,region_1,city_2,item_2,574
3/13/2020,region_1,city_2,item_2,432
3/14/2020,region_1,city_2,item_2,436
3/15/2020,region_1,city_2,item_2,155
3/16/2020,region_1,city_2,item_2,710
3/17/2020,region_1,city_2,item_2,578
3/18/2020,region_1,city_2,item_2,608
3/19/2020,region_1,city_2,item_2,625
3/20/2020,region_1,city_2,item_2,710
3/21/2020,region_1,city_2,item_2,404
3/22/2020,region_1,city_2,item_2,156
3/23/2020,region_1,city_2,item_2,759
3/24/2020,region_1,city_2,item_2,595
3/25/2020,region_1,city_2,item_2,703
3/26/2020,region_1,city_2,item_2,675
3/27/2020,region_1,city_2,item_2,767
3/28/2020,region_1,city_2,item_2,340
3/29/2020,region_1,city_2,item_2,116
3/30/2020,region_1,city_2,item_2,978
3/31/2020,region_1,city_2,item_2,753
4/1/2020,region_1,city_2,item_2,649
4/2/2020,region_1,city_2,item_2,935
4/3/2020,region_1,city_2,item_2,850
4/4/2020,region_1,city_2,item_2,262
4/5/2020,region_1,city_2,item_2,107
4/6/2020,region_1,city_2,item_2,817
4/7/2020,region_1,city_2,item_2,779
4/8/2020,region_1,city_2,item_2,875
4/9/2020,region_1,city_2,item_2,999
4/10/2020,region_1,city_2,item_2,1117
4/11/2020,region_1,city_2,item_2,373
4/12/2020,region_1,city_2,item_2,167
4/13/2020,region_1,city_2,item_2,984
4/14/2020,region_1,city_2,item_2,832
4/15/2020,region_1,city_2,item_2,816
4/16/2020,region_1,city_2,item_2,803
4/17/2020,region_1,city_2,item_2,892
4/18/2020,region_1,city_2,item_2,368
4/19/2020,region_1,city_2,item_2,206
4/20/2020,region_1,city_2,item_2,1161
4/21/2020,region_1,city_2,item_2,943
4/22/2020,region_1,city_2,item_2,761
4/23/2020,region_1,city_2,item_2,915
4/24/2020,region_1,city_2,item_2,896
4/25/2020,region_1,city_2,item_2,311
4/26/2020,region_1,city_2,item_2,182
4/27/2020,region_1,city_2,item_2,1123
4/28/2020,region_1,city_2,item_2,773
4/29/2020,region_1,city_2,item_2,892
4/30/2020,region_1,city_2,item_2,800
5/1/2020,region_1,city_2,item_2,841
5/2/2020,region_1,city_2,item_2,369
5/3/2020,region_1,city_2,item_2,208
5/4/2020,region_1,city_2,item_2,1151
5/5/2020,region_1,city_2,item_2,1019
5/6/2020,region_1,city_2,item_2,839
5/7/2020,region_1,city_2,item_2,773
5/8/2020,region_1,city_2,item_2,780
5/9/2020,region_1,city_2,item_2,377
5/10/2020,region_1,city_2,item_2,157
5/11/2020,region_1,city_2,item_2,964
5/12/2020,region_1,city_2,item_2,1114
5/13/2020,region_1,city_2,item_2,848
5/14/2020,region_1,city_2,item_2,806
5/15/2020,region_1,city_2,item_2,885
5/16/2020,region_1,city_2,item_2,415
5/17/2020,region_1,city_2,item_2,167
5/18/2020,region_1,city_2,item_2,920
5/19/2020,region_1,city_2,item_2,1001
5/20/2020,region_1,city_2,item_2,837
5/21/2020,region_1,city_2,item_2,1050
5/22/2020,region_1,city_2,item_2,1080
5/23/2020,region_1,city_2,item_2,549
5/24/2020,region_1,city_2,item_2,276
5/25/2020,region_1,city_2,item_2,277
5/26/2020,region_1,city_2,item_2,1218
5/27/2020,region_1,city_2,item_2,992
5/28/2020,region_1,city_2,item_2,964
5/29/2020,region_1,city_2,item_2,887
5/30/2020,region_1,city_2,item_2,348
5/31/2020,region_1,city_2,item_2,184
6/1/2020,region_1,city_2,item_2,879
6/2/2020,region_1,city_2,item_2,842
6/3/2020,region_1,city_2,item_2,809
6/4/2020,region_1,city_2,item_2,952
6/5/2020,region_1,city_2,item_2,938
6/6/2020,region_1,city_2,item_2,353
6/7/2020,region_1,city_2,item_2,146
6/8/2020,region_1,city_2,item_2,807
6/9/2020,region_1,city_2,item_2,728
6/10/2020,region_1,city_2,item_2,789
6/11/2020,region_1,city_2,item_2,805
6/12/2020,region_1,city_2,item_2,931
6/13/2020,region_1,city_2,item_2,374
6/14/2020,region_1,city_2,item_2,197
6/15/2020,region_1,city_2,item_2,903
6/16/2020,region_1,city_2,item_2,896
6/17/2020,region_1,city_2,item_2,708
6/18/2020,region_1,city_2,item_2,678
6/19/2020,region_1,city_2,item_2,982
6/20/2020,region_1,city_2,item_2,418
6/21/2020,region_1,city_2,item_2,180
6/22/2020,region_1,city_2,item_2,930
6/23/2020,region_1,city_2,item_2,832
6/24/2020,region_1,city_2,item_2,825
6/25/2020,region_1,city_2,item_2,833
6/26/2020,region_1,city_2,item_2,844
6/27/2020,region_1,city_2,item_2,352
6/28/2020,region_1,city_2,item_2,154
6/29/2020,region_1,city_2,item_2,933
6/30/2020,region_1,city_2,item_2,885
7/1/2020,region_1,city_2,item_2,855
7/2/2020,region_1,city_2,item_2,830
7/3/2020,region_1,city_2,item_2,628
7/4/2020,region_1,city_2,item_2,194
7/5/2020,region_1,city_2,item_2,188
7/6/2020,region_1,city_2,item_2,1321
7/7/2020,region_1,city_2,item_2,1316
7/8/2020,region_1,city_2,item_2,1133
7/9/2020,region_1,city_2,item_2,839
7/10/2020,region_1,city_2,item_2,825
7/11/2020,region_1,city_2,item_2,328
7/12/2020,region_1,city_2,item_2,216
7/13/2020,region_1,city_2,item_2,1258
7/14/2020,region_1,city_2,item_2,1154
7/15/2020,region_1,city_2,item_2,921
7/16/2020,region_1,city_2,item_2,874
7/17/2020,region_1,city_2,item_2,984
7/18/2020,region_1,city_2,item_2,449
7/19/2020,region_1,city_2,item_2,247
7/20/2020,region_1,city_2,item_2,1235
7/21/2020,region_1,city_2,item_2,1215
7/22/2020,region_1,city_2,item_2,1164
7/23/2020,region_1,city_2,item_2,987
7/24/2020,region_1,city_2,item_2,1015
7/25/2020,region_1,city_2,item_2,613
7/26/2020,region_1,city_2,item_2,259
7/27/2020,region_1,city_2,item_2,1248
7/28/2020,region_1,city_2,item_2,1162
7/29/2020,region_1,city_2,item_2,860
7/30/2020,region_1,city_2,item_2,958
7/31/2020,region_1,city_2,item_2,1244
8/1/2020,region_1,city_2,item_2,626
8/2/2020,region_1,city_2,item_2,236
8/3/2020,region_1,city_2,item_2,1247
8/4/2020,region_1,city_2,item_2,1251
8/5/2020,region_1,city_2,item_2,1111
8/6/2020,region_1,city_2,item_2,1098
8/7/2020,region_1,city_2,item_2,1067
8/8/2020,region_1,city_2,item_2,546
8/9/2020,region_1,city_2,item_2,203
8/10/2020,region_1,city_2,item_2,1126
8/11/2020,region_1,city_2,item_2,1334
8/12/2020,region_1,city_2,item_2,1166
8/13/2020,region_1,city_2,item_2,1196
8/14/2020,region_1,city_2,item_2,1098
8/15/2020,region_1,city_2,item_2,638
8/16/2020,region_1,city_2,item_2,223
8/17/2020,region_1,city_2,item_2,1494
8/18/2020,region_1,city_2,item_2,1472
8/19/2020,region_1,city_2,item_2,1236
8/20/2020,region_1,city_2,item_2,1319
8/21/2020,region_1,city_2,item_2,1291
8/22/2020,region_1,city_2,item_2,695
8/23/2020,region_1,city_2,item_2,269
8/24/2020,region_1,city_2,item_2,1256
8/25/2020,region_1,city_2,item_2,1409
8/26/2020,region_1,city_2,item_2,1242
8/27/2020,region_1,city_2,item_2,1254
8/28/2020,region_1,city_2,item_2,1428
8/29/2020,region_1,city_2,item_2,745
